Order_ID,Product_ID,User_ID,Order_Date,Product_Category,Product_Price,Order_Quantity,Discount_Applied,Shipping_Method,Payment_Method,User_Age,User_Gender,User_Location,Return_Status,Return_Reason,Days_to_Return,Order_Value,Return_Cost,Profit_Loss,CO2_Emissions,Packaging_Waste,CO2_Saved,Waste_Avoided,Return_Probability
ORD02482,PROD0054,USER0178,2022-02-08,Electronics,1939.66,3,14.94,Express,COD,31,Female,City18,Returned,Size Issue,59,4949.624388,200,4749.624388,1.5,0.6000000000000001,0.0,0.0,0.9999999985717791
ORD02483,PROD0131,USER1636,2022-07-05,Electronics,1862.99,2,42.33,Express,Credit Card,49,Male,City20,Returned,Defective,52,2148.772666,200,1948.772666,1.5,0.4,0.0,0.0,0.9999994730130936
ORD02485,PROD0388,USER1510,2025-03-18,Clothing,1033.6,1,47.45,Express,Credit Card,58,Male,City25,Returned,Wrong Item,30,543.1567999999999,200,343.15679999999986,1.5,0.2,0.0,0.0,0.9999999758199373
ORD02489,PROD0296,USER2000,2022-07-06,Electronics,1947.66,2,2.61,Next-Day,Wallet,38,Male,City57,Returned,Size Issue,41,3793.652148,200,3593.652148,2.0,0.4,0.0,0.0,0.999999998016031
ORD02490,PROD0375,USER0692,2025-02-11,Books,597.17,2,37.65,Next-Day,Wallet,32,Male,City59,Returned,Wrong Item,35,744.6709899999998,200,544.6709899999998,2.0,0.4,0.0,0.0,0.9999999999992428
ORD02495,PROD0005,USER1149,2024-11-16,Books,662.54,1,7.28,Standard,Debit Card,59,Female,City10,Returned,Changed Mind,44,614.307088,200,414.307088,1.0,0.2,0.0,0.0,0.9999999999962323
ORD02499,PROD0440,USER0440,2023-12-04,Clothing,1231.87,1,9.48,Next-Day,Credit Card,50,Male,City90,Returned,Wrong Item,47,1115.088724,200,915.088724,2.0,0.2,0.0,0.0,0.9999999999461378
ORD02502,PROD0033,USER0606,2023-11-12,Clothing,521.39,5,3.48,Express,COD,24,Female,City66,Returned,Changed Mind,51,2516.22814,200,2316.22814,1.5,1.0,0.0,0.0,0.9999999999999991
ORD02509,PROD0104,USER0178,2024-08-06,Toys,483.42,4,45.27,Next-Day,COD,46,Male,City20,Returned,Defective,15,1058.303064,200,858.303064,2.0,0.8,0.0,0.0,0.9999999999217579
ORD02511,PROD0230,USER1104,2024-08-19,Electronics,867.59,5,21.63,Express,Wallet,44,Female,City10,Returned,Wrong Item,45,3399.6514150000003,200,3199.6514150000003,1.5,1.0,0.0,0.0,0.9999999999779972
ORD02512,PROD0204,USER0392,2024-08-11,Electronics,238.74,2,23.93,Standard,Debit Card,27,Female,City84,Returned,Size Issue,23,363.219036,200,163.21903600000002,1.0,0.4,0.0,0.0,0.9999999999999953
ORD02513,PROD0297,USER1165,2024-03-28,Electronics,1231.23,4,46.52,Standard,Wallet,56,Female,City39,Returned,Changed Mind,48,2633.847216,200,2433.847216,1.0,0.8,0.0,0.0,0.9999999312104159
ORD02518,PROD0276,USER1664,2025-08-25,Toys,1022.59,1,48.4,Next-Day,Debit Card,57,Male,City88,Returned,Defective,6,527.65644,200,327.65644,2.0,0.2,0.0,0.0,0.9999999156355912
ORD02523,PROD0380,USER0875,2025-03-30,Toys,1966.68,3,36.35,Express,Debit Card,62,Female,City45,Returned,Wrong Item,51,3755.37546,200,3555.37546,1.5,0.6000000000000001,0.0,0.0,0.9999775818026664
ORD02525,PROD0466,USER1950,2025-04-14,Home Appliances,1053.57,2,35.3,Express,COD,54,Male,City73,Returned,Changed Mind,43,1363.31958,200,1163.31958,1.5,0.4,0.0,0.0,0.9999999983228907
ORD02532,PROD0247,USER1739,2025-03-11,Clothing,1720.0,1,19.83,Next-Day,Credit Card,36,Female,City16,Returned,Size Issue,34,1378.9240000000002,200,1178.9240000000002,2.0,0.2,0.0,0.0,0.9999999990435653
ORD02536,PROD0102,USER1558,2022-07-03,Clothing,1491.71,4,36.08,Standard,Credit Card,32,Male,City11,Returned,Wrong Item,60,3814.004128,200,3614.004128,1.0,0.8,0.0,0.0,0.9999999994154778
ORD02537,PROD0143,USER1768,2023-04-04,Electronics,613.19,2,38.19,Express,Wallet,39,Male,City20,Returned,Size Issue,5,758.0254780000001,200,558.0254780000001,1.5,0.4,0.0,0.0,0.9999999999750202
ORD02544,PROD0370,USER0098,2023-05-03,Books,334.27,4,25.62,Standard,Debit Card,19,Male,City25,Returned,Changed Mind,5,994.520104,200,794.520104,1.0,0.8,0.0,0.0,0.9999999999999911
ORD02554,PROD0180,USER1226,2025-08-20,Electronics,1347.71,3,46.64,Next-Day,Credit Card,37,Female,City12,Returned,Changed Mind,43,2157.414168,200,1957.414168,2.0,0.6000000000000001,0.0,0.0,0.9999999972946176
ORD02555,PROD0242,USER0122,2024-02-03,Clothing,1904.0,1,10.87,Express,Wallet,55,Male,City39,Returned,Wrong Item,5,1697.0352,200,1497.0352,1.5,0.2,0.0,0.0,0.9999995417387031
ORD02563,PROD0053,USER0163,2023-03-12,Books,1608.63,3,15.86,Next-Day,COD,30,Male,City90,Returned,Changed Mind,18,4060.503846000001,200,3860.503846000001,2.0,0.6000000000000001,0.0,0.0,0.9999999992102946
ORD02571,PROD0356,USER0749,2022-05-14,Toys,483.88,4,39.09,Express,Credit Card,38,Female,City5,Returned,Size Issue,11,1178.925232,200,978.925232,1.5,0.8,0.0,0.0,0.9999999999919882
ORD02576,PROD0474,USER0335,2023-05-05,Clothing,825.16,2,19.73,Express,Wallet,47,Male,City29,Returned,Defective,42,1324.711864,200,1124.711864,1.5,0.4,0.0,0.0,0.999999999991473
ORD02579,PROD0277,USER1023,2025-08-20,Toys,1462.09,3,22.81,Express,COD,36,Male,City36,Returned,Size Issue,16,3385.761813,200,3185.761813,1.5,0.6000000000000001,0.0,0.0,0.9999999980516252
ORD02584,PROD0204,USER1967,2025-04-25,Clothing,1526.69,5,35.2,Express,COD,38,Female,City57,Returned,Defective,36,4946.4756,200,4746.4756,1.5,1.0,0.0,0.0,0.9999999803858598
ORD02585,PROD0458,USER0139,2023-11-26,Toys,1956.18,5,38.83,Express,Wallet,43,Male,City95,Returned,Defective,28,5982.97653,200,5782.97653,1.5,1.0,0.0,0.0,0.9999934785162967
ORD02591,PROD0353,USER0533,2024-02-16,Clothing,1576.08,1,46.45,Express,COD,40,Male,City43,Returned,Changed Mind,48,843.9908399999999,200,643.9908399999999,1.5,0.2,0.0,0.0,0.9999999906162821
ORD02593,PROD0046,USER0914,2024-08-18,Home Appliances,1998.6,2,48.64,Express,COD,22,Female,City40,Returned,Defective,7,2052.96192,200,1852.96192,1.5,0.4,0.0,0.0,0.9999998712996373
ORD02596,PROD0238,USER1171,2025-07-18,Electronics,1217.69,1,20.65,Standard,COD,60,Female,City97,Returned,Wrong Item,15,966.237015,200,766.237015,1.0,0.2,0.0,0.0,0.9999999882374974
ORD02597,PROD0145,USER1317,2022-01-27,Clothing,1174.9,2,28.18,Express,Wallet,35,Female,City30,Returned,Changed Mind,9,1687.62636,200,1487.62636,1.5,0.4,0.0,0.0,0.9999999997748334
ORD02601,PROD0473,USER0284,2023-09-22,Clothing,354.69,4,38.21,Express,Wallet,29,Male,City44,Returned,Wrong Item,30,876.651804,200,676.651804,1.5,0.8,0.0,0.0,0.9999999999998939
ORD02602,PROD0153,USER0759,2022-02-11,Clothing,1610.5,1,38.62,Standard,COD,42,Male,City28,Returned,Changed Mind,11,988.5249,200,788.5249,1.0,0.2,0.0,0.0,0.9999999372918303
ORD02603,PROD0127,USER1702,2023-08-08,Electronics,794.85,3,0.32,Next-Day,Debit Card,45,Female,City65,Returned,Wrong Item,24,2376.91944,200,2176.91944,2.0,0.6000000000000001,0.0,0.0,0.9999999999983051
ORD02604,PROD0415,USER1783,2022-11-21,Clothing,246.84,4,25.33,Standard,Credit Card,58,Female,City53,Returned,Wrong Item,7,737.261712,200,537.261712,1.0,0.8,0.0,0.0,0.9999999999834319
ORD02607,PROD0485,USER1971,2024-07-04,Toys,602.74,1,11.85,Next-Day,Wallet,59,Male,City74,Returned,Changed Mind,22,531.31531,200,331.31530999999995,2.0,0.2,0.0,0.0,0.99999999998395
ORD02610,PROD0201,USER1195,2024-12-04,Electronics,613.23,3,28.69,Express,Credit Card,18,Male,City54,Returned,Defective,28,1311.882939,200,1111.882939,1.5,0.6000000000000001,0.0,0.0,0.9999999999999747
ORD02614,PROD0173,USER0863,2023-10-06,Clothing,1775.42,2,34.49,Standard,Wallet,58,Male,City36,Returned,Changed Mind,49,2326.155284,200,2126.155284,1.0,0.4,0.0,0.0,0.9999991115030132
ORD02619,PROD0406,USER1602,2024-02-14,Electronics,516.81,2,27.49,Standard,COD,57,Female,City63,Returned,Wrong Item,10,749.477862,200,549.477862,1.0,0.4,0.0,0.0,0.9999999998938818
ORD02620,PROD0278,USER0429,2023-10-20,Books,1240.76,2,31.41,Next-Day,COD,26,Female,City98,Returned,Defective,25,1702.0745679999998,200,1502.0745679999998,2.0,0.4,0.0,0.0,0.9999999999686586
ORD02621,PROD0018,USER0348,2024-09-06,Electronics,1461.12,5,21.29,Standard,Credit Card,22,Female,City100,Returned,Wrong Item,5,5750.23776,200,5550.23776,1.0,1.0,0.0,0.0,0.9999999994467599
ORD02623,PROD0039,USER0094,2025-04-26,Electronics,1787.92,3,34.35,Next-Day,Credit Card,54,Male,City33,Returned,Changed Mind,11,3521.30844,200,3321.30844,2.0,0.6000000000000001,0.0,0.0,0.9999923855164375
ORD02625,PROD0399,USER1138,2024-04-29,Home Appliances,1523.23,5,29.03,Express,Wallet,47,Female,City70,Returned,Defective,8,5405.181654999999,200,5205.181654999999,1.5,1.0,0.0,0.0,0.9999996011407767
ORD02630,PROD0342,USER1280,2023-12-24,Clothing,1131.04,1,12.52,Next-Day,Wallet,18,Female,City46,Returned,Changed Mind,34,989.433792,200,789.433792,2.0,0.2,0.0,0.0,0.9999999999999267
ORD02632,PROD0407,USER0896,2023-07-08,Clothing,461.02,3,35.56,Express,Credit Card,28,Male,City86,Returned,Changed Mind,53,891.2438639999999,200,691.2438639999999,1.5,0.6000000000000001,0.0,0.0,0.9999999999999669
ORD02634,PROD0244,USER1608,2025-07-06,Clothing,1320.56,4,3.19,Standard,Wallet,31,Male,City9,Returned,Changed Mind,7,5113.736543999999,200,4913.736543999999,1.0,0.8,0.0,0.0,0.9999999999267724
ORD02636,PROD0472,USER1534,2023-02-05,Clothing,1985.41,4,11.81,Next-Day,Wallet,63,Male,City55,Returned,Size Issue,6,7003.7323160000005,200,6803.7323160000005,2.0,0.8,0.0,0.0,0.9998967039320987
ORD02639,PROD0309,USER0067,2022-12-30,Clothing,754.85,5,19.22,Express,COD,27,Female,City76,Returned,Wrong Item,40,3048.83915,200,2848.83915,1.5,1.0,0.0,0.0,0.9999999999998115
ORD02644,PROD0266,USER1819,2024-01-07,Books,1969.97,4,14.93,Standard,COD,65,Female,City27,Returned,Changed Mind,52,6703.413916,200,6503.413916,1.0,0.8,0.0,0.0,0.9999881308995381
ORD02651,PROD0318,USER0953,2022-07-15,Clothing,503.6,1,14.39,Standard,COD,25,Female,City82,Returned,Size Issue,25,431.13196,200,231.13196,1.0,0.2,0.0,0.0,0.9999999999999949
ORD02653,PROD0472,USER0797,2022-05-12,Clothing,953.64,1,38.81,Express,Debit Card,44,Male,City99,Returned,Changed Mind,49,583.532316,200,383.532316,1.5,0.2,0.0,0.0,0.9999999999346216
ORD02659,PROD0471,USER0432,2024-11-29,Toys,823.05,3,27.17,Next-Day,Debit Card,19,Male,City1,Returned,Wrong Item,36,1798.2819449999995,200,1598.2819449999995,2.0,0.6000000000000001,0.0,0.0,0.999999999999901
ORD02660,PROD0335,USER0161,2024-03-02,Clothing,919.02,2,18.12,Express,Credit Card,65,Female,City44,Returned,Wrong Item,20,1504.987152,200,1304.987152,1.5,0.4,0.0,0.0,0.9999999971987503
ORD02661,PROD0226,USER1180,2022-01-08,Toys,1465.9,2,38.24,Express,Credit Card,19,Male,City83,Returned,Defective,57,1810.67968,200,1610.67968,1.5,0.4,0.0,0.0,0.9999999999855194
ORD02665,PROD0429,USER1940,2024-11-07,Clothing,1757.5,4,21.06,Express,Credit Card,43,Male,City96,Returned,Defective,9,5549.482,200,5349.482,1.5,0.8,0.0,0.0,0.9999996782662297
ORD02667,PROD0378,USER1546,2024-08-19,Toys,1886.72,1,39.68,Standard,COD,27,Male,City90,Returned,Defective,6,1138.0695039999998,200,938.0695039999998,1.0,0.2,0.0,0.0,0.9999999689036579
ORD02668,PROD0395,USER0974,2023-10-03,Toys,881.72,3,8.96,Standard,COD,55,Female,City44,Returned,Size Issue,6,2408.153664,200,2208.153664,1.0,0.6000000000000001,0.0,0.0,0.9999999997324105
ORD02672,PROD0148,USER1111,2023-05-15,Books,539.79,4,20.62,Express,Credit Card,53,Male,City74,Returned,Size Issue,58,1713.9412079999995,200,1513.9412079999995,1.5,0.8,0.0,0.0,0.9999999999978475
ORD02682,PROD0156,USER1805,2023-08-20,Clothing,1076.55,4,45.66,Next-Day,COD,56,Female,City38,Returned,Size Issue,40,2339.9890800000003,200,2139.9890800000003,2.0,0.8,0.0,0.0,0.9999999731719398
ORD02688,PROD0415,USER0860,2023-12-30,Toys,1511.06,3,13.86,Express,COD,61,Female,City66,Returned,Defective,20,3904.881252,200,3704.881252,1.5,0.6000000000000001,0.0,0.0,0.9999997988082535
ORD02693,PROD0076,USER0429,2023-06-17,Electronics,424.19,4,36.24,Next-Day,COD,50,Female,City39,Returned,Changed Mind,21,1081.8541759999998,200,881.8541759999998,2.0,0.8,0.0,0.0,0.9999999999748554
ORD02699,PROD0243,USER0324,2025-03-15,Electronics,351.26,1,23.83,Express,Debit Card,34,Female,City41,Returned,Wrong Item,22,267.55474200000003,200,67.55474200000003,1.5,0.2,0.0,0.0,0.9999999999999529
ORD02700,PROD0032,USER0303,2024-07-24,Clothing,1681.25,1,3.77,Standard,Wallet,57,Female,City38,Returned,Size Issue,56,1617.8668750000002,200,1417.8668750000002,1.0,0.2,0.0,0.0,0.9999999975870437
ORD02702,PROD0396,USER0277,2025-01-27,Clothing,1565.94,5,23.99,Express,Debit Card,49,Female,City46,Returned,Changed Mind,42,5951.35497,200,5751.35497,1.5,1.0,0.0,0.0,0.9999999229681152
ORD02704,PROD0397,USER0718,2022-03-23,Electronics,1594.04,4,30.79,Express,Credit Card,36,Male,City70,Returned,Defective,16,4412.940336,200,4212.940336,1.5,0.8,0.0,0.0,0.9999999724418734
ORD02709,PROD0075,USER0106,2022-11-28,Clothing,484.85,1,47.16,Next-Day,Credit Card,26,Female,City91,Returned,Changed Mind,13,256.19474,200,56.19474000000002,2.0,0.2,0.0,0.0,0.9999999999991056
ORD02710,PROD0170,USER1246,2025-07-18,Clothing,905.21,3,36.53,Express,Debit Card,48,Female,City54,Returned,Wrong Item,22,1723.6103610000002,200,1523.6103610000002,1.5,0.6000000000000001,0.0,0.0,0.9999999992244877
ORD02711,PROD0121,USER1915,2024-01-16,Electronics,1194.74,4,9.51,Express,Credit Card,51,Male,City61,Returned,Changed Mind,12,4324.480904,200,4124.480904,1.5,0.8,0.0,0.0,0.9999999974542684
ORD02713,PROD0044,USER0095,2024-12-27,Clothing,1356.26,4,27.03,Next-Day,Wallet,23,Male,City74,Returned,Defective,46,3958.651688,200,3758.651688,2.0,0.8,0.0,0.0,0.9999999999777214
ORD02714,PROD0239,USER0178,2024-12-29,Toys,912.58,5,29.83,Next-Day,COD,52,Male,City61,Returned,Changed Mind,35,3201.78693,200,3001.78693,2.0,1.0,0.0,0.0,0.9999999991317006
ORD02716,PROD0289,USER0083,2022-02-16,Home Appliances,1886.31,2,35.68,Next-Day,Credit Card,25,Male,City4,Returned,Defective,30,2426.549184,200,2226.549184,2.0,0.4,0.0,0.0,0.9999999940752986
ORD02720,PROD0399,USER0726,2022-06-26,Clothing,186.67,2,27.45,Standard,Debit Card,44,Female,City49,Returned,Changed Mind,60,270.85817,200,70.85816999999997,1.0,0.4,0.0,0.0,0.9999999999999785
ORD02730,PROD0266,USER0952,2023-05-01,Home Appliances,1405.38,3,35.12,Next-Day,Debit Card,45,Male,City4,Returned,Changed Mind,36,2735.4316320000003,200,2535.4316320000003,2.0,0.6000000000000001,0.0,0.0,0.9999999896440007
ORD02734,PROD0239,USER0705,2023-05-12,Clothing,409.21,1,31.61,Standard,Wallet,32,Male,City69,Returned,Wrong Item,20,279.85871899999995,200,79.85871899999995,1.0,0.2,0.0,0.0,0.9999999999998477
ORD02737,PROD0086,USER1733,2023-03-21,Clothing,283.76,5,10.18,Standard,COD,54,Male,City17,Returned,Size Issue,31,1274.36616,200,1074.36616,1.0,1.0,0.0,0.0,0.9999999999996128
ORD02738,PROD0414,USER1128,2023-05-30,Home Appliances,1766.7,3,10.48,Standard,COD,43,Male,City48,Returned,Defective,30,4744.64952,200,4544.64952,1.0,0.6000000000000001,0.0,0.0,0.9999999852600048
ORD02747,PROD0097,USER1626,2023-03-16,Books,1922.32,3,37.63,Next-Day,Wallet,44,Female,City74,Returned,Changed Mind,58,3596.852952,200,3396.852952,2.0,0.6000000000000001,0.0,0.0,0.9999997674170188
ORD02749,PROD0402,USER1711,2023-04-01,Home Appliances,1113.45,5,47.76,Next-Day,Debit Card,40,Female,City91,Returned,Changed Mind,49,2908.3314,200,2708.3314,2.0,1.0,0.0,0.0,0.9999999988174515
ORD02762,PROD0447,USER0957,2024-06-16,Toys,502.51,3,42.17,Express,Wallet,27,Female,City20,Returned,Size Issue,11,871.804599,200,671.804599,1.5,0.6000000000000001,0.0,0.0,0.9999999999989468
ORD02766,PROD0032,USER0802,2022-01-13,Clothing,500.91,2,36.68,Express,COD,38,Female,City51,Returned,Changed Mind,28,634.352424,200,434.352424,1.5,0.4,0.0,0.0,0.9999999999983016
ORD02775,PROD0405,USER1494,2025-03-06,Clothing,1073.11,5,0.09,Express,Wallet,60,Female,City63,Returned,Wrong Item,7,5360.721004999999,200,5160.721004999999,1.5,1.0,0.0,0.0,0.9999999950236873
ORD02777,PROD0068,USER1703,2023-09-23,Clothing,1701.33,4,37.68,Next-Day,Credit Card,25,Female,City46,Returned,Size Issue,54,4241.075424,200,4041.075424,2.0,0.8,0.0,0.0,0.9999999986447417
ORD02778,PROD0372,USER0031,2022-02-20,Toys,119.0,5,45.04,Standard,Debit Card,59,Female,City62,Returned,Wrong Item,57,327.01200000000006,200,127.01200000000006,1.0,1.0,0.0,0.0,0.9999999999951512
ORD02779,PROD0284,USER1927,2022-11-02,Toys,739.76,4,36.94,Express,Credit Card,46,Female,City7,Returned,Wrong Item,8,1865.970624,200,1665.970624,1.5,0.8,0.0,0.0,0.9999999996044604
ORD02785,PROD0274,USER0415,2024-09-19,Home Appliances,512.39,2,11.14,Standard,Credit Card,19,Male,City39,Returned,Defective,10,910.619508,200,710.619508,1.0,0.4,0.0,0.0,0.9999999999999969
ORD02791,PROD0101,USER1629,2023-03-22,Electronics,270.23,3,0.24,Standard,Wallet,58,Male,City75,Returned,Wrong Item,60,808.7443440000001,200,608.7443440000001,1.0,0.6000000000000001,0.0,0.0,0.9999999999999709
ORD02798,PROD0156,USER0449,2023-11-29,Clothing,1445.67,4,39.25,Express,COD,64,Female,City84,Returned,Size Issue,41,3512.9781,200,3312.9781,1.5,0.8,0.0,0.0,0.999998239415396
ORD02801,PROD0428,USER1499,2024-07-25,Clothing,688.79,3,32.05,Standard,Wallet,35,Female,City61,Returned,Changed Mind,22,1404.098415,200,1204.098415,1.0,0.6000000000000001,0.0,0.0,0.9999999999957838
ORD02804,PROD0034,USER0115,2024-06-03,Electronics,996.72,4,33.6,Express,Credit Card,36,Male,City29,Returned,Defective,24,2647.28832,200,2447.28832,1.5,0.8,0.0,0.0,0.9999999998857905
ORD02810,PROD0091,USER1313,2022-12-12,Clothing,237.34,3,48.21,Standard,Credit Card,31,Female,City3,Returned,Wrong Item,48,368.755158,200,168.755158,1.0,0.6000000000000001,0.0,0.0,0.9999999999999323
ORD02816,PROD0170,USER0097,2025-04-01,Electronics,936.93,5,4.07,Express,Wallet,57,Female,City46,Returned,Defective,58,4493.984745,200,4293.984745,1.5,1.0,0.0,0.0,0.9999999999511731
ORD02819,PROD0080,USER1848,2023-08-29,Toys,1196.62,1,32.04,Next-Day,COD,23,Male,City59,Returned,Changed Mind,47,813.2229519999999,200,613.2229519999999,2.0,0.2,0.0,0.0,0.9999999999979079
ORD02820,PROD0284,USER1336,2022-06-24,Electronics,144.79,2,23.75,Next-Day,Wallet,57,Male,City69,Returned,Defective,58,220.80475,200,20.804749999999984,2.0,0.4,0.0,0.0,0.9999999999998204
ORD02823,PROD0424,USER1473,2023-09-06,Books,429.68,4,48.01,Next-Day,Credit Card,29,Female,City8,Returned,Wrong Item,33,893.562528,200,693.562528,2.0,0.8,0.0,0.0,0.9999999999994089
ORD02827,PROD0258,USER0840,2023-12-23,Clothing,1302.5,2,4.59,Standard,Credit Card,27,Male,City81,Returned,Size Issue,20,2485.4305,200,2285.4305,1.0,0.4,0.0,0.0,0.999999999996642
ORD02828,PROD0167,USER0769,2022-10-14,Clothing,1297.78,2,11.03,Standard,Wallet,42,Male,City35,Returned,Size Issue,52,2309.269732,200,2109.269732,1.0,0.4,0.0,0.0,0.9999999999723912
ORD02829,PROD0201,USER1412,2023-05-30,Toys,1582.6,4,18.06,Standard,Debit Card,25,Male,City12,Returned,Size Issue,38,5187.12976,200,4987.12976,1.0,0.8,0.0,0.0,0.9999999998291202
ORD02832,PROD0306,USER0434,2025-03-07,Books,1338.47,2,36.93,Express,Wallet,49,Female,City97,Returned,Changed Mind,37,1688.346058,200,1488.346058,1.5,0.4,0.0,0.0,0.9999999901346218
ORD02836,PROD0119,USER1092,2022-11-12,Clothing,226.38,4,44.17,Standard,Credit Card,57,Male,City60,Returned,Defective,55,505.551816,200,305.55181600000003,1.0,0.8,0.0,0.0,0.9999999999924569
ORD02837,PROD0483,USER1326,2025-06-25,Clothing,815.15,5,24.88,Next-Day,Credit Card,43,Male,City62,Returned,Wrong Item,43,3061.7034,200,2861.7034,2.0,1.0,0.0,0.0,0.9999999999824063
ORD02841,PROD0248,USER1797,2023-07-13,Electronics,1200.24,3,13.66,Next-Day,Wallet,47,Male,City55,Returned,Wrong Item,32,3108.861648,200,2908.861648,2.0,0.6000000000000001,0.0,0.0,0.9999999997009497
ORD02842,PROD0058,USER1310,2022-04-22,Electronics,311.51,3,37.74,Next-Day,Credit Card,33,Male,City26,Returned,Wrong Item,12,581.838378,200,381.838378,2.0,0.6000000000000001,0.0,0.0,0.9999999999995783
ORD02843,PROD0136,USER0128,2023-09-30,Clothing,867.27,4,25.34,Standard,COD,55,Female,City40,Returned,Changed Mind,37,2590.0151279999995,200,2390.0151279999995,1.0,0.8,0.0,0.0,0.9999999996018301
ORD02846,PROD0138,USER1592,2023-03-31,Home Appliances,1386.09,4,40.75,Express,COD,45,Female,City21,Returned,Size Issue,52,3285.0333,200,3085.0333,1.5,0.8,0.0,0.0,0.9999999898014992
ORD02848,PROD0139,USER0167,2022-05-06,Clothing,183.67,4,44.14,Standard,Debit Card,46,Female,City70,Returned,Size Issue,10,410.392248,200,210.39224799999997,1.0,0.8,0.0,0.0,0.9999999999931855
ORD02851,PROD0034,USER0539,2024-09-02,Electronics,1606.21,3,1.96,Express,Debit Card,65,Female,City69,Returned,Defective,28,4724.184852,200,4524.184852,1.5,0.6000000000000001,0.0,0.0,0.9999998099674522
ORD02852,PROD0195,USER1532,2023-08-09,Home Appliances,1513.55,2,31.66,Standard,Debit Card,48,Male,City83,Returned,Changed Mind,27,2068.72014,200,1868.72014,1.0,0.4,0.0,0.0,0.9999999683257689
ORD02853,PROD0441,USER1132,2024-02-10,Clothing,1618.94,5,28.72,Express,Wallet,53,Female,City17,Returned,Wrong Item,14,5769.902160000001,200,5569.902160000001,1.5,1.0,0.0,0.0,0.9999975430303207
ORD02858,PROD0094,USER1410,2024-04-13,Clothing,797.64,3,40.85,Next-Day,Credit Card,59,Male,City77,Returned,Size Issue,11,1415.4121799999998,200,1215.4121799999998,2.0,0.6000000000000001,0.0,0.0,0.9999999887377421
ORD02860,PROD0292,USER1736,2022-02-15,Clothing,514.68,2,32.27,Express,Wallet,29,Female,City13,Returned,Wrong Item,16,697.185528,200,497.185528,1.5,0.4,0.0,0.0,0.9999999999996918
ORD02861,PROD0097,USER0187,2024-03-09,Home Appliances,1830.82,5,41.3,Standard,Credit Card,44,Female,City9,Returned,Size Issue,10,5373.4567,200,5173.4567,1.0,1.0,0.0,0.0,0.9999907448186384
ORD02868,PROD0330,USER1063,2024-02-24,Clothing,965.02,3,12.14,Express,Credit Card,49,Female,City10,Returned,Size Issue,10,2543.599716,200,2343.599716,1.5,0.6000000000000001,0.0,0.0,0.9999999998234459
ORD02869,PROD0247,USER0385,2025-03-17,Clothing,1742.22,4,32.14,Standard,Debit Card,20,Female,City89,Returned,Defective,37,4729.081968,200,4529.081968,1.0,0.8,0.0,0.0,0.9999999989632606
ORD02877,PROD0356,USER0323,2024-11-12,Electronics,1493.25,1,7.11,Express,Wallet,19,Male,City27,Returned,Changed Mind,60,1387.079925,200,1187.079925,1.5,0.2,0.0,0.0,0.9999999999998308
ORD02879,PROD0463,USER0773,2025-07-15,Toys,151.66,1,16.93,Express,Wallet,33,Female,City87,Returned,Changed Mind,26,125.983962,200,-74.01603800000001,1.5,0.2,0.0,0.0,0.9999999999999976
ORD02881,PROD0048,USER0543,2022-01-27,Clothing,840.31,5,34.25,Next-Day,COD,40,Female,City16,Returned,Defective,34,2762.519125,200,2562.519125,2.0,1.0,0.0,0.0,0.9999999999435594
ORD02886,PROD0362,USER1080,2024-02-13,Electronics,1141.89,5,34.36,Express,COD,26,Male,City26,Returned,Size Issue,46,3747.682980000001,200,3547.6829800000005,1.5,1.0,0.0,0.0,0.9999999999786546
ORD02890,PROD0064,USER0430,2022-10-31,Toys,1377.72,5,32.96,Standard,COD,40,Male,City77,Returned,Changed Mind,54,4618.11744,200,4418.11744,1.0,1.0,0.0,0.0,0.9999999978663168
ORD02895,PROD0167,USER0847,2025-08-15,Electronics,1886.41,3,29.48,Standard,COD,25,Male,City58,Returned,Defective,41,3990.8889960000006,200,3790.8889960000006,1.0,0.6000000000000001,0.0,0.0,0.999999996796261
ORD02898,PROD0357,USER0401,2023-06-02,Books,1791.26,1,36.39,Standard,Wallet,57,Male,City25,Returned,Size Issue,42,1139.420486,200,939.420486,1.0,0.2,0.0,0.0,0.9999992027262975
ORD02905,PROD0411,USER0878,2023-11-25,Toys,811.87,1,27.46,Express,Credit Card,34,Male,City86,Returned,Wrong Item,16,588.9304980000001,200,388.93049800000006,1.5,0.2,0.0,0.0,0.9999999999960356
ORD02907,PROD0085,USER1027,2023-08-29,Clothing,457.84,4,2.39,Standard,Credit Card,38,Male,City7,Returned,Size Issue,44,1787.5904959999998,200,1587.5904959999998,1.0,0.8,0.0,0.0,0.9999999999999909
ORD02909,PROD0388,USER0452,2022-06-03,Electronics,1341.09,1,31.84,Standard,Wallet,25,Male,City27,Returned,Size Issue,42,914.086944,200,714.0869439999999,1.0,0.2,0.0,0.0,0.9999999999870781
ORD02910,PROD0405,USER0972,2025-07-26,Clothing,691.32,2,45.5,Standard,COD,31,Male,City70,Returned,Changed Mind,15,753.5387999999999,200,553.5387999999999,1.0,0.4,0.0,0.0,0.9999999999884601
ORD02914,PROD0022,USER0909,2022-07-28,Clothing,950.96,5,14.33,Standard,COD,49,Female,City13,Returned,Defective,60,4073.43716,200,3873.43716,1.0,1.0,0.0,0.0,0.9999999999732754
ORD02920,PROD0461,USER1548,2023-02-10,Toys,922.82,3,26.32,Next-Day,Credit Card,30,Male,City97,Returned,Wrong Item,15,2039.801328,200,1839.801328,2.0,0.6000000000000001,0.0,0.0,0.9999999999919775
